snap_index,esn,snap,esn_index,global_index,ww_cycle_index,hpc_cycle_index,hpt_cycle_index,ww_cycle,hpc_cycle,hpt_cycle,to_next_ww,to_next_hpc_cycle,to_next_hpt_cycle,Altitude,Mach,Pamb,Pt2,TAT,WFuel,VAFN,VBV,Fan_Speed,Core_Speed,T25,T3,Ps3,T45,P25,T5,fault_ww_cycle,fault_hpc_cycle,fault_hpt_cycle
7224,104,1,9193,53831,64,267,117,12,1,3,390,6040,1850,507.5542252068745,0.103060125501552,14.355901823054293,14.353636571929028,535.4074687914305,1.1469943245152212,6433.168714255368,0.0,1804.852184907564,20922.82722765396,734.398352163732,1552.195309378352,427.77306624303634,2154.821155829895,38.8798956395008,1414.1246886535266,0,0,0
7225,104,1,9201,53839,65,268,118,12,1,3,380,6030,1840,851.5542252068745,0.1023041299895433,14.187170987588413,14.183336647152192,527.2285229063855,1.0939908383875123,6466.011710544452,0.0,1772.6539369118093,20704.1453336732,720.5786685062438,1522.77442402255,414.7286716172312,2108.967362134661,37.918590681915006,1387.0018487018117,0,0,0
7226,104,1,9209,53847,66,269,119,12,1,3,370,6020,1830,-28.445774793125487,0.101926132233539,14.621210805983644,14.616441532953209,536.2898752843438,1.151531846266287,6455.120116823572,0.0,1795.484229099699,20905.810024409595,734.0063610954512,1549.9034269491597,430.60695818263525,2149.365449188708,39.28476203285187,1413.6421937790958,0,0,0
7227,104,1,9216,53854,67,270,120,12,1,3,360,6010,1820,834.5542252068745,0.1034381307081369,14.19550943003876,14.194072335822952,546.7533027467275,1.2216505859711992,6367.567650455468,0.0,1869.0047383239191,21280.234807621688,756.6588768203352,1601.0641797076075,442.0267596910603,2236.372841943534,39.689601792756434,1458.7879337873212,0,0,0
7228,104,1,9223,53861,68,271,121,12,1,3,350,6000,1810,107.55422520687452,0.103060125501552,14.552100468944856,14.549804259179108,516.3611373777487,1.1471225439265746,6421.857779266969,0.0,1779.350865465822,20573.963592068205,709.3397396063517,1505.3188535005463,437.0473205900439,2088.232590898172,39.59239053729882,1364.3467787262723,0,0,0
7229,104,1,9231,53869,69,272,122,12,1,3,340,5990,1800,590.5542252068745,0.1034381307081369,14.315190604032002,14.313741393792904,510.4738679928148,1.099468082572694,6443.000001389104,0.0,1755.473288709782,20412.495863510063,699.3379191630459,1483.865884075566,423.87255018945626,2055.300910727933,38.56992252325734,1345.060193137307,0,0,0
7230,104,1,9238,53876,70,273,123,12,1,3,330,5980,1790,813.5542252068745,0.1046981281952051,14.205809858948015,14.207071502503974,549.5027657176049,1.1294117344267134,6453.376327171271,0.0,1811.6509186510011,21137.255179875392,751.3990982239977,1581.7460158289052,415.5108389051682,2197.327562062472,38.06837090141907,1450.051377867253,0,0,0
7231,104,1,9245,53883,71,274,124,12,1,3,320,5970,1780,-148.44577479312548,0.1027451298550752,14.689371551115965,14.686363758990437,510.9129333723947,1.0723957384368186,6503.37858666193,0.0,1721.3278762933028,20307.147034660567,694.8437358110021,1469.8318446080723,418.62540364694735,2027.8555128468925,38.57108067590645,1336.1727010281036,0,0,0
7232,104,1,9253,53891,72,275,125,12,1,3,310,5960,1770,420.5542252068745,0.1052021301702646,14.398575028535491,14.400957850151338,489.64964562201817,1.1898632106088125,6332.773331233894,0.0,1790.0671024836304,20217.58896031868,680.5489139398373,1458.1765530319658,459.8562190562828,2031.3596022297024,40.81591964114941,1306.658105358331,0,0,0
7233,104,1,9260,53898,73,276,126,12,1,3,300,5950,1760,855.5542252068745,0.1020521290020136,14.185209001129506,14.18084602292146,505.9106851795886,1.0094100838177396,6529.00002178701,0.0,1699.23704818466,20160.38351123704,686.1625552948578,1450.6427640983618,398.1238219279867,1999.053422097827,36.88091592100312,1319.8740039270488,0,0,0
7234,104,1,9267,53905,74,277,127,12,1,3,290,5940,1750,324.5542252068745,0.1028081319646028,14.445662703549225,14.442840344887964,535.8554803470415,1.1204411094816704,6470.17289918323,0.0,1783.2684238189931,20858.1126370961,732.0458751415061,1543.9939919314518,419.9271317704661,2141.3301304511683,38.53997458764056,1411.6840311172614,0,0,0
7235,104,1,9275,53913,75,278,128,12,1,3,280,5930,1740,1209.5542252068744,0.1036901316956667,14.01157319951636,14.010684665758248,548.5729816658911,1.1266791736656343,6444.064184858232,0.0,1818.512693771968,21145.42092723648,751.6096486077037,1583.2554947702183,413.0913528690633,2203.127845054571,37.78913940024456,1451.8079823935177,0,0,0
7236,104,1,9283,53921,76,279,129,12,1,3,270,5920,1730,612.5542252068745,0.1018631301240114,14.30439967850802,14.29960071646854,509.0809459392861,1.193260925413231,6359.1524440729845,0.0,1814.0423441839407,20575.06102495766,706.3303384665692,1506.0294500862867,450.5599318367188,2100.600135450721,40.27299798449065,1359.1816147930865,0,0,0
7237,104,1,9290,53928,77,280,130,12,1,3,260,5910,1720,926.5542252068744,0.1052021301702646,14.15038374148393,14.152725489898964,534.093973469325,1.275514698793767,6301.027037320852,0.0,1894.3936420682448,21175.04754092151,746.3586683621809,1587.3113907738325,460.8983877720264,2227.069609818104,40.910565718870224,1438.1927026118735,0,0,0
7238,104,1,9297,53935,78,281,131,12,1,3,250,5900,1710,1067.5542252068744,0.1047611303047327,14.081223718807507,14.082608977221025,543.1547462031045,1.1895529188929226,6378.3361166394925,0.0,1850.63493691394,21171.85820884599,750.3698571808736,1586.9768290866257,432.7929595883426,2216.8836473713177,39.094217345872266,1448.911496185585,0,0,0
7239,104,1,9304,53942,79,282,132,12,1,3,240,5890,1700,470.5542252068745,0.1035641274766115,14.374050197799171,14.372866676257209,517.7322026478321,1.219369444193651,6347.438728627052,0.0,1833.7827545989733,20760.239951464268,719.0864123697787,1531.0180508454237,454.37060802957217,2138.594154743852,40.62712781587325,1384.8879802895951,0,0,0
7240,104,1,9311,53949,80,283,133,12,1,3,230,5880,1690,898.5542252068745,0.101926132233539,14.164117646696267,14.159497472266892,530.8482297283929,1.1098892919914465,6456.153718741662,0.0,1785.7165011454524,20795.059072699914,727.0600729814071,1535.84326903715,416.1684659992593,2133.870749345888,38.1006024431637,1403.1839212204372,0,0,0
7241,104,1,9319,53957,81,284,134,12,1,3,220,5870,1680,909.5542252068744,0.1035011328176645,14.15872218393428,14.157422569206371,509.1147542316874,1.029812409715834,6504.324909086905,0.0,1715.8075831642325,20260.094718729044,692.4436991612125,1464.2419692355363,401.9168974877346,2023.2778336271208,37.16054632995244,1333.9813138677664,0,0,0
7242,104,1,9326,53964,82,285,135,12,1,3,210,5860,1670,598.5542252068745,0.101989126892486,14.31126663111419,14.306731619780033,532.6634547900917,1.281389704988554,6316.601721142843,0.0,1888.0368940291628,21135.795758715783,743.9346238915554,1582.1194912317333,463.9729629964152,2219.795763814089,41.256531950282586,1434.3984884392255,0,0,0
7243,104,1,9334,53972,83,286,136,12,1,3,200,5850,1660,904.5542252068744,0.1049501291827349,14.161174667007913,14.162974607323664,538.1701454510943,1.1403995115841632,6423.829623606086,0.0,1810.7819210814864,20977.10580152484,739.0617387637677,1560.6205794788848,421.50854373848006,2173.448695231588,38.47330960485085,1427.6240170042054,0,0,0
7244,104,1,9341,53979,84,287,137,12,1,3,190,5840,1650,-177.44577479312548,0.1018631301240114,14.705843731189608,14.700910089274489,543.0906290347933,1.1512348203052765,6473.978677934045,0.0,1795.2669501402731,20996.77662260492,742.1293895866309,1563.160812701783,426.7166333275057,2171.6134608324737,39.25050912035941,1433.7676893209348,0,0,0
7245,104,1,9348,53986,85,288,138,12,1,3,180,5830,1640,598.5542252068745,0.101989126892486,14.31126663111419,14.306731619780033,532.6634547900917,1.281787473051233,6316.601721142843,0.0,1888.0368940291628,21135.630753775884,744.0287905679494,1582.2386618298149,463.76613189225225,2220.775024038293,41.264691942138285,1435.1823703569175,0,0,0
7246,104,1,9356,53994,86,289,139,12,1,3,170,5820,1630,785.5542252068745,0.1023671320990709,14.219543764160354,14.215833499483416,539.4737741464485,1.3317362963811403,6279.899888544784,0.0,1927.6054409819208,21351.85310381677,757.2873901072928,1611.8724423661772,473.1023796808219,2270.9660573274264,41.75114391540327,1462.462467339324,0,0,0
7247,104,1,9364,54002,87,290,140,12,1,3,160,5810,1620,740.5542252068745,0.1020521290020136,14.241616111823042,14.237235784346852,539.4669256824076,1.1313908831263182,6452.557345369419,0.0,1802.0755086270967,20967.185072343967,739.3047927515269,1559.428512595721,418.7317101901348,2170.501809772983,38.38363872188676,1429.0978533113491,0,0,0
7248,104,1,9371,54009,88,291,141,12,1,3,150,5800,1610,1099.5542252068744,0.1023041299895433,14.065527827136265,14.06172636297181,532.6702136865365,1.107706410343579,6452.598004380122,0.0,1790.0510543950677,20833.447186597583,729.9940697012585,1541.4093011158152,413.3855089274901,2144.545724743576,37.89781717157767,1410.678668145493,0,0,0
7249,104,1,9379,54017,89,292,142,12,1,3,140,5790,1600,109.55422520687452,0.102997130842605,14.551119475715405,14.54868657362454,531.7781798801391,1.28547852797984,6326.399757051327,0.0,1876.2942411278711,21089.17742127717,741.4102022325259,1576.0036186195782,466.9265722385825,2210.171757438511,41.67364289588296,1430.7295319162895,0,0,0
7250,104,1,9387,54025,90,293,143,12,1,3,130,5780,1590,603.5542252068745,0.1018631301240114,14.30881414804056,14.304013704997178,513.1619810554449,1.0549982847826824,6501.893932689389,0.0,1728.2353143189944,20358.74670324144,698.9886583057051,1477.6446875547,408.0308094334404,2045.5284717578124,37.71985053812682,1348.4884762173187,0,0,0
7251,104,1,9394,54032,91,294,144,12,1,3,120,5770,1580,639.5542252068745,0.1046981281952051,14.291156269910408,14.292425493234829,520.4773742324863,1.0706403005861762,6482.972581722309,0.0,1744.9133433263771,20516.14186800489,709.7038604382894,1498.7427023945845,409.40327519026096,2077.476399156285,37.828983112359055,1370.0681546826154,0,0,0
7252,104,1,9402,54040,92,295,145,12,1,3,110,5760,1570,779.5542252068745,0.1062731287793306,14.222486743848712,14.227175627317282,509.6267347507449,1.290307441914456,6264.271606035414,0.0,1876.0129365845792,20769.504289153894,715.8994514356549,1532.856726731657,475.3432799657171,2155.521162239721,41.82658042931129,1380.241677296107,0,0,0
7253,104,1,9409,54047,93,296,146,12,1,3,100,5750,1560,152.55422520687452,0.1026821277455477,14.530028121282166,14.526916718469831,546.2830129013141,1.243064100299453,6377.677657704541,0.0,1862.40088884081,21251.8764985149,755.9508193723523,1598.4692668168616,448.4181979400231,2237.9040908075035,40.53555471773071,1462.3805742133031,0,0,0
7254,104,1,9417,54055,94,297,147,12,1,3,90,5740,1550,710.5542252068745,0.1023041299895433,14.256331010264834,14.252477978077335,524.9611686211771,1.0887133226797057,6477.361769606578,0.0,1761.889160347191,20634.417496198737,717.3080430174713,1514.7565528431426,412.1937145889852,2103.5104575866544,37.994298424159794,1386.0166205357943,0,0,0
7255,104,1,9425,54063,95,298,148,12,1,3,80,5730,1540,-25.445774793125487,0.1041311315611986,14.619506787355334,14.619550639692603,537.244947037024,1.3030680458560793,6320.925062556641,0.0,1887.1920405759656,21198.992692272557,749.3675339670228,1591.2712792274085,469.2910663592177,2234.463671784707,41.937093509367706,1447.7201269559544,0,0,0
7256,104,1,9432,54070,96,299,149,12,1,3,70,5720,1530,350.5542252068745,0.1020521290020136,14.43290979156634,14.428470627441634,544.4551966000955,1.2989140461170157,6327.122590395386,0.0,1900.456984588964,21339.502972865004,759.5464349638914,1610.6850935406742,463.2015076650993,2264.318521319949,41.42273203520754,1468.8703983359828,0,0,0
7257,104,1,9440,54078,97,300,150,12,1,3,60,5710,1520,438.5542252068745,0.1024301267580179,14.389746089470416,14.386125898019808,523.149954458915,1.175713168069159,6396.71562540641,0.0,1808.6674483582512,20759.18001875369,722.1932539656275,1531.7195125971325,438.2181296759085,2138.301931485296,39.75028832682466,1395.6160258200578,0,0,0
7258,104,1,9448,54086,98,301,151,12,1,3,50,5700,1510,732.5542252068745,0.1021781257704882,14.245540084740853,14.24142408436395,521.784238117883,1.0812486487034163,6480.969435928512,0.0,1754.6603786309356,20565.52687391301,712.8132461925653,1505.7487637139998,410.8987258682892,2091.2049650548825,37.92239865539211,1377.8719063285364,0,0,0
7259,104,1,9456,54094,99,302,152,12,1,3,40,5690,1500,94.55422520687452,0.1037531263546137,14.5584769249363,14.557691567536793,537.6901296554595,1.1778608042225502,6423.3168793581,0.0,1813.1708906564693,20977.857919454415,739.2591122305108,1561.4157286621733,433.8648351264308,2178.490651813798,39.664821375563605,1430.6734954712333,0,0,0
7260,104,1,9464,54102,100,303,153,12,1,3,30,5680,1490,581.5542252068745,0.1057061321453241,14.31960507356454,14.32307822151315,539.5476783358788,1.1193370168911423,6458.501866351438,0.0,1789.4014928208214,20925.81271806608,737.8911960658794,1554.444005578986,414.96223755151067,2163.8930065296627,38.2996271190428,1428.580277257582,0,0,0
7261,104,1,9471,54109,101,304,154,12,1,3,20,5670,1480,574.5542252068745,0.1043201304392008,14.323038549867626,14.323490451970342,529.085875639544,1.119393323003571,6449.770927022768,0.0,1780.8472372421977,20753.129453010348,724.9524809717363,1531.1477117166728,419.095254749967,2131.64966501712,38.540590408974666,1402.6447233093195,0,0,0
7262,104,1,9478,54116,102,305,155,12,1,3,10,5660,1470,520.5542252068745,0.1018631301240114,14.349525367062853,14.344711265872398,512.2550809899782,1.296823446948321,6284.802749872088,0.0,1875.852097112933,20804.966271627723,719.2942342289093,1538.170239783043,476.0219723941904,2164.5606898112915,42.07637719591603,1388.5630466969833,0,0,0
7263,104,1,9485,54123,103,306,156,12,1,3,0,5650,1460,1208.5542252068744,0.1022411278800157,14.012063696131085,14.008145876969984,554.889560332128,1.1484795991491423,6439.42853980282,0.0,1835.447277340476,21283.03803149168,762.0275610401097,1603.4650618407495,414.1957843111577,2241.922219178201,38.02976203021235,1478.513156284085,1,0,0
7264,104,1,9493,54131,0,307,157,13,1,3,970,5640,1450,410.5542252068745,0.1042571283296732,14.403479994682757,14.403797266069908,541.3293858011805,1.130450198378952,6463.31476249516,0.0,1792.9950612126552,20957.120112236666,740.6092390704043,1558.8509041891784,418.2171014493071,2170.340154186685,38.69339773993447,1432.6038697300253,0,0,0
7265,104,1,9501,54139,1,308,158,13,1,3,960,5630,1440,401.5542252068745,0.101926132233539,14.407894464215293,14.403194772554636,533.1155755872359,1.127972125940572,6460.288126414019,0.0,1786.9795301096449,20813.759593934872,729.713342785775,1537.079111072655,422.0142680174994,2137.6304910447634,38.79331646915778,1406.1897543318546,0,0,0
7266,104,1,9509,54147,2,309,159,13,1,3,950,5620,1430,739.5542252068745,0.1032491318301348,14.242106608437767,14.2402616862243,495.95892907974087,1.0266208237568395,6497.16344586051,0.0,1698.405986840293,19999.411817325672,674.9889412233825,1428.198370773888,406.87150940968326,1974.406016251705,37.576283983889866,1296.8290055847906,0,0,0
7267,104,1,9516,54154,3,310,160,13,1,3,940,5610,1420,546.5542252068745,0.1028081319646028,14.336772455079965,14.33397137113224,536.3089687726024,1.1258020844894014,6457.819470722226,0.0,1791.6850754323234,20872.280754407264,733.9501318137758,1544.6349016402403,419.5546540708062,2149.052947697243,38.58427711650592,1414.5683170897544,0,0,0
7268,104,1,9523,54161,4,311,161,13,1,3,930,5600,1410,478.5542252068745,0.1029341287330774,14.37012622488136,14.367588507848632,533.137282622233,1.2824738451948363,6317.568545402156,0.0,1885.6933117713645,21116.95459789447,744.0640657006941,1577.8846400579412,464.3993483458356,2215.982071848656,41.45981583261937,1432.0588301200614,0,0,0
7269,104,1,9530,54168,5,312,162,13,1,3,920,5590,1400,639.5542252068745,0.1046981281952051,14.291156269910408,14.292425493234829,520.4773742324863,1.0698087501925675,6482.972581722309,0.0,1744.9133433263771,20498.92543824102,709.39568597434,1494.504813610666,409.6136302761051,2072.292574342985,37.90443477953456,1365.665743504,0,0,0
7270,104,1,9538,54176,6,313,163,13,1,3,910,5580,1390,1181.5542252068744,0.1031231276110796,14.025307104728698,14.023226019048082,536.7693225890614,1.1198065249739202,6439.093184352559,0.0,1803.313364032764,20914.648100741168,736.3730305599291,1550.6634295975612,414.93429820971096,2161.6587799144627,38.06212970960566,1420.3850626352569,0,0,0
7271,104,1,9546,54184,7,314,164,13,1,3,900,5570,1380,1258.5542252068744,0.1045721314267305,13.987538865394765,13.988513819511132,546.3252013564663,1.161247782344756,6401.799598107024,0.0,1839.272449141153,21160.54875784017,752.447106088875,1584.1587774588693,422.1484535738337,2215.258922154206,38.51755712060208,1452.62333794386,0,0,0
7272,104,1,9554,54192,8,315,165,13,1,3,890,5560,1370,450.5542252068745,0.1021781257704882,14.3838601300937,14.379704164551883,538.5627038327358,1.1871192387086011,6405.603041395447,0.0,1829.3582873628504,21023.38204417399,742.2005802830877,1565.4142913738303,435.5112315814594,2187.3955180503776,39.66341311152657,1431.7218186166915,0,0,0
7273,104,1,9562,54200,9,316,166,13,1,3,880,5550,1360,808.5542252068745,0.101926132233539,14.208262342021648,14.203627768093652,539.0107174615415,1.0642799648819792,6519.203435745141,0.0,1760.3453346222325,20804.826117658515,732.4735020180951,1535.8399634871132,399.708364552112,2131.2628655293,37.28067595379102,1413.2898122137103,0,0,0
7274,104,1,9569,54207,10,317,167,13,1,3,870,5540,1350,483.5542252068745,0.1033751285986093,14.367673741807728,14.36608357364858,526.3444465244415,1.2655391516828394,6321.837612866711,0.0,1869.2138368257856,20970.25466713296,734.2075266931017,1558.2906669766965,462.1472145698107,2188.091605492791,41.34425652557299,1413.8026937354798,0,0,0
